772,Conciliate,to bring together; end a dispute,0
773,Dynamic,lively; vibrant; energetic,0
774,Garner,gather; collect,0
775,Inveterate,habitual,0
776,Moratorium,temporary prohibition or halt to activity,0
777,Perjury,telling lies under oath,0
778,Quirk,oddity,0
779,Stratagem,plot; plan; trick,0
780,Vivify,enliven,0
781,Banal,common; dull,0
782,Concise,stated in few words,0
783,Ebullient,very lively; cheerful; jovial; happy,0
784,Garrulous,talkative,0
785,Invidious,arousing envy,0
786,Moribund,on the point of death,0
787,Pernicious,destructive; harmful,0
788,Ramble,wander aimlessly,0
789,Strident,loud and harsh,0
790,Vociferous,noisy; loud in speech,0
791,Banality,ordinariness; dullness,0
792,Condescend,talk down to,0
793,Eccentric,unusual; quirky; odd,0
794,Gaunt,emaciated; bony and angular,0
795,Inviolable,cannot be invaded,0
796,Morose,gloomy; bad tempered,0
797,Persnickety,fastidious; fussy,0
798,Ramifications,branches; subdivisions of a complex system; outcomes,0
799,Stringent,strict or severe,0
800,Volatile,dangerously unstable; evaporates easily,0
801,Bane,troublesome influence,0
802,Condone,tacitly support; overlook,0
803,Eclectic,taking things from different sources,0
804,Genre,a category; type,0
805,Irascible,easily angered,0
806,Mundane,ordinary; worldly,0
807,Perpetuated,caused to continue,0
808,Rancor,resentment; animosity; bad feeling,0
809,Strut,swagger; show off,0
810,Voluble,talkative,0
811,Bard,poet,0
812,Condoning,overlooking; disregarding; ignoring,0
813,Edifice,building; structure; construction,0
814,Germane,relevant,0
815,Ire,anger [irate (a) = very angry],0
816,Munificent,generous; charitable,0
817,Perpetuity,eternity,0
818,Rant,use bombastic language,0
819,Stupefying,astonishing; shocking; stunning into silence,0
820,Voluminous,very large; spacious,0
821,Bastion,fortress; stronghold,0
822,Conflagration,big fire,0
823,Efface,wipe out; remove all trace of,0
824,Germinal,just growing; not developed; immature,0
825,Irksome,annoying; infuriating,0
826,Mutinous,very rebellious,0
827,Personable,attractive,0
828,Ratify,approve; consent,0
829,Subpoena,summons to court,0
830,Voracious,ravenous,0
831,Befuddle,confuse,0
832,Confound,confuse,0
833,Effigy,a model of a person,0
834,Gibbering,making meaningless noises,0
835,Ironic,satiric; unexpected,0
836,Myriad,in large numbers,0
837,Perspicacious,insightful; sharp; wise,0
838,Raucous,rough and unpleasant (of sounds),0
839,Substantiate,give supporting evidence,0
840,Waive,surrender; give up,0
841,Begrudge,resent,0
842,Congeal,to solidify,0
843,Effusive,gushing; demonstrative,0
844,Glacial,hostile; unfriendly; cold; icy,0
845,Irrational,unreasonable; absurd,0
846,Navigable,suitable for sailing,0
847,Perspicacity,insight,0
848,Raze,destroy; demolish; tear down,0
849,Subterfuge,a trick,0
850,Wane,grow less,0
851,Beguile,mislead; lure,0
852,Congenital,present from birth,0
853,Egalitarianism,belief in equality,0
854,Goad,prod; urge,0
855,Irreproachable,cannot be criticized; perfect,0
856,Nebulous,vague,0
857,Pertinent,relevant,0
858,Rebuttal,denial,0
859,Subtle,not obvious,0
860,Wary,hesitant; cautious,0
861,Belabor,explain in unnecessary detail,0
862,Connoisseur,person with refined taste and good judgment,0
863,Egregious,outstandingly; obviously bad,0
864,Grate (v),1. to annoy; aggravate; vex; 2. shred,0
865,Irrevocable,cannot be cancelled; unchangeable,0
866,Nefarious,wicked; immoral; disreputable,0
867,Peruse,read carefully,0
868,Recant,disclaim; retract statement,0
869,Subversive,rebellious; revolutionary,0
870,Wax,to increase; to grow,0
871,Beleaguer,besiege; attack,0
872,Consecrate,dedicate,0
873,Egress,exit,0
874,Gratis,free of charge; without payment,0
875,Itinerant,nomadic; wandering from place to place,0
876,Negate,cancel; deny,0
877,Pervasive,spreading everywhere,0
878,Recapitulate,summarize,0
879,Succinct,concise,0
880,Waylay,accost; stop; approach; hinder,0
881,Belie,contradict,0
882,Consensus,general agreement,0
883,Eloquent,fluent and persuasive in speech,0
884,Gratuitous,unwarranted,0
885,Jaded,tired; bored; worn out,0
886,Negligence,carelessness,0
887,Petrify,1. terrify; 2. turn to stone,0
888,Receptacle,container; vessel; holder,0
889,Suffragist,someone who campaigns for voting rights,0
890,Weighty,serious,0
891,Belittle,to demean,0
892,Conspicuous,easily seen; prominent,0
893,Elucidate,make clear,0
894,Gravity,seriousness,0
895,Jargon,specialized language used by experts,0
896,Neologism,newly coined word,0
897,Petulant,sulky; peevish,0
898,Recluse,someone who cuts himself off from life,0
899,Supercilious,proud and haughty,0
900,Whelp,young dog,0
901,Bellicose,war-like; aggressive,0
902,Consummate,complete; total; supremely good,0
903,Elusive,hard to pin down,0
904,Gregarious,extroverted; sociable; outgoing,0
905,Jaundiced,cynical; pessimistic,0
906,Nettle,annoy,0
907,Phenomenon,an event or happening (plural: phenomena),0
908,Recuperate,get better after illness,0
909,Superlative,extremely good; the best,0
910,Whet,sharpen,0
911,Belligerent,aggressive; ready to fight,0
912,Contemporary,living or happening at the same time,0
913,Emaciated,very thin; withered,0
914,Gritty,coarse; granular,0
915,Jaunt,short pleasure trip,0
916,Niggardly,miserly; stingy,0
917,Philanthropy,charity; love of mankind,0
918,Red tape,formalities; paperwork; official procedure,0
919,Surly,grumpy; rude,0
920,Whimsical,capricious; changeable,0
921,Bemoan,complain about,0
922,Contrite,sorry,0
923,Emancipate,set free,0
924,Guffaw,sudden loud laughter,0
925,Jeopardize,put at risk; endanger,0
926,Nomadic,wandering from place to place,0
927,Philistine,uncultured person,0
928,Redolent,smelling of; giving off odors,0
929,Surreptitious,secret; sneaky; stealthy,0
930,Willful,stubborn,0
931,Benevolent,kindly,0
932,Contrition,sorrow and repentance,0
933,Embezzle,defraud; steal,0
934,Guile,cunning; craftiness,0
935,Jingoistic,extremely patriotic; nationalistic,0
936,Nonchalance,an appearance of indifference; calm and composed,0
937,Phlegmatic,calm; imperturbable,0
938,Redress,put right something that was wrong,0
939,Surreptitiously,secretly; furtively; stealthily,0
940,Wily,cunning,0
941,Benign,kindly; harmless,0
942,Contumacious,stubborn,0
943,Embroil,involve in hostility or argument,0
944,Guileless,frank; straightforward; honest,0
945,Jocular,in a joking manner,0
946,Nondescript,having no special features; dull and ordinary,0
947,Pillage,plunder,0
948,Redundant,unnecessary; superfluous,0
949,Susceptible,vulnerable,0
950,Wispy,flimsy; frail; delicate,0
951,Benignity,compassion; gentleness; fondness,0
952,Contusion,a bruise,0
953,Emerge,come out; appear,0
954,Gullibility,unwariness; trustfulness; being easily fooled,0
955,Jollity,gaiety; happiness,0
956,Nonentity,a person of no importance; not famous,0
957,Pinnacle,topmost point,0
958,Referendum,public vote,0
959,Suspect,doubtful,0
960,Wistful,melancholy; pensive; expressing a longing for,0
961,Bequeath,leave something in one's will to be given after one's death,0
962,Conundrum,a puzzle,0
963,Emulate,to imitate something admired,0
964,Gullible,easily fooled,0
965,Jubilant,ecstatic; delighted; rejoicing,0
966,Nostalgia,longing for the past,0
967,Pious,very religious,0
968,Refute,disprove,0
969,Sybarite,lover of luxury,0
970,Zany,crazy; wacky,0
971,Berate,scold; criticize,0
972,Conventional,usual; customary; common,0
973,Endorse,give support or approval to,0
974,Gustatory,concerned with the sense of taste,0
975,Judicious,correct in judgment; wise,0
976,Notoriety,infamy; known for wrong doing,0
977,Pivotal,of central importance,0
978,Regale,entertain,0
979,Sycophant,bootlicker; flatterer,0
980,Zeal,enthusiasm,0
981,Beret,type of cap,0
982,Corpulent,fat,0
983,Endurance,staying power; patience; stamina,0
984,Hackneyed,common and over-used,0
985,Jurisprudence,science or study of law,0
986,Novel,new; unusual,0
987,Placate,pacify; soothe; calm,0
988,Relegate,dismiss to a lower position,0
989,Taciturn,quiet; saying little,0
990,Zealot,fanatic,0
991,Bestial,behaving like a beast; brutal,0
992,Corrugated,highly folded,0
993,Enduring,lasting,0
994,Hallowed,worshipped; consecrated,0
995,Juxtapose,place next to,0
996,Novice,a beginner; tyro,0
997,Placebo,harmless medicine with no effect; dummy medicine,0
998,Remorse,regret; sorrow; contrition,0
999,Tactile,concerned with the sense of touch,0
1000,Zenith,summit,0
